checkin_type,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes
mobile,17.0,no_rented_before,
mobile,-15.0,no_rented_before,
mobile,-2.0,no_rented_before,
connect,-45.0,rented_before,630.0
mobile,287.0,no_rented_before,
connect,1.0,no_rented_before,
mobile,103.0,no_rented_before,
mobile,27.0,no_rented_before,
mobile,42.0,no_rented_before,
mobile,-11.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,-27.0,no_rented_before,
mobile,-48.0,no_rented_before,
mobile,94.0,no_rented_before,
mobile,-27.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,51.0,no_rented_before,
mobile,-30.0,no_rented_before,
mobile,-384.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,35.0,no_rented_before,
mobile,54.0,no_rented_before,
connect,-94.0,no_rented_before,
mobile,74.0,no_rented_before,
mobile,471.0,no_rented_before,
mobile,62.0,rented_before,510.0
mobile,-65.0,no_rented_before,
mobile,-13.0,no_rented_before,
mobile,66.0,no_rented_before,
connect,48.0,rented_before,120.0
mobile,-244.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,113.0,no_rented_before,
connect,-29.0,no_rented_before,
mobile,-11.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,44.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,14.0,no_rented_before,
connect,-215.0,no_rented_before,
mobile,-1013.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,191.0,no_rented_before,
connect,48.0,no_rented_before,
mobile,186.0,no_rented_before,
mobile,21.0,no_rented_before,
mobile,-61.0,no_rented_before,
mobile,28.0,no_rented_before,
connect,-96.0,no_rented_before,
mobile,210.0,no_rented_before,
connect,118.0,no_rented_before,
mobile,33.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,6.0,no_rented_before,
connect,-27.0,no_rented_before,
mobile,-92.0,no_rented_before,
mobile,-116.0,no_rented_before,
mobile,81.0,no_rented_before,
mobile,-180.0,no_rented_before,
mobile,-24.0,no_rented_before,
connect,34.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,29.0,no_rented_before,
mobile,70.0,no_rented_before,
mobile,136.0,no_rented_before,
connect,-6.0,no_rented_before,
mobile,81.0,no_rented_before,
mobile,10.0,no_rented_before,
connect,139.0,no_rented_before,
mobile,156.0,no_rented_before,
mobile,-96.0,no_rented_before,
mobile,81.0,no_rented_before,
mobile,25.0,no_rented_before,
mobile,-179.0,no_rented_before,
mobile,0.0,no_rented_before,
connect,-16.0,no_rented_before,
connect,6.0,rented_before,0.0
mobile,-28.0,no_rented_before,
mobile,659.0,no_rented_before,
mobile,-17.0,no_rented_before,
connect,-65.0,no_rented_before,
mobile,-51.0,no_rented_before,
mobile,-155.0,no_rented_before,
connect,31.0,no_rented_before,
mobile,37.0,no_rented_before,
connect,-110.0,no_rented_before,
mobile,654.0,no_rented_before,
mobile,26.0,no_rented_before,
mobile,-2048.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,-190.0,no_rented_before,
mobile,-17.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,-38.0,no_rented_before,
mobile,-182.0,no_rented_before,
mobile,357.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,49.0,no_rented_before,
mobile,-1388.0,no_rented_before,
connect,21.0,no_rented_before,
mobile,-42.0,no_rented_before,
mobile,-136.0,no_rented_before,
mobile,120.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,40.0,no_rented_before,
connect,-29.0,rented_before,270.0
mobile,-144.0,no_rented_before,
connect,-159.0,rented_before,720.0
mobile,38.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,23.0,no_rented_before,
connect,-225.0,rented_before,30.0
mobile,-11.0,no_rented_before,
mobile,90.0,no_rented_before,
connect,17.0,no_rented_before,
mobile,57.0,no_rented_before,
mobile,-198.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,-28.0,no_rented_before,
mobile,191.0,no_rented_before,
mobile,193.0,no_rented_before,
mobile,-51.0,no_rented_before,
mobile,-9.0,no_rented_before,
connect,23.0,no_rented_before,
connect,61.0,no_rented_before,
mobile,0.0,rented_before,660.0
mobile,-8.0,rented_before,120.0
connect,-48.0,no_rented_before,
mobile,-701.0,no_rented_before,
connect,-280.0,no_rented_before,
mobile,-16.0,no_rented_before,
mobile,134.0,no_rented_before,
mobile,17.0,no_rented_before,
connect,-5.0,no_rented_before,
mobile,5.0,no_rented_before,
connect,12.0,no_rented_before,
mobile,1.0,no_rented_before,
connect,-22.0,no_rented_before,
mobile,251.0,no_rented_before,
mobile,42.0,no_rented_before,
connect,93.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,72.0,no_rented_before,
connect,-141.0,no_rented_before,
mobile,53.0,no_rented_before,
mobile,180.0,no_rented_before,
mobile,60.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,-39.0,no_rented_before,
mobile,559.0,no_rented_before,
mobile,12.0,no_rented_before,
connect,27.0,no_rented_before,
mobile,-52.0,no_rented_before,
mobile,-35.0,no_rented_before,
mobile,-38.0,no_rented_before,
mobile,1397.0,no_rented_before,
mobile,59.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,125.0,no_rented_before,
mobile,52.0,no_rented_before,
mobile,-121.0,rented_before,60.0
connect,-111.0,rented_before,120.0
mobile,-277.0,no_rented_before,
mobile,20.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,-89.0,no_rented_before,
connect,-23.0,no_rented_before,
mobile,35.0,no_rented_before,
mobile,144.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,-126.0,no_rented_before,
mobile,-150.0,rented_before,120.0
connect,-165.0,rented_before,0.0
mobile,17.0,rented_before,0.0
mobile,9.0,no_rented_before,
mobile,10.0,no_rented_before,
mobile,-825.0,no_rented_before,
mobile,125.0,no_rented_before,
mobile,-87.0,no_rented_before,
mobile,-36.0,no_rented_before,
mobile,264.0,no_rented_before,
mobile,-853.0,rented_before,30.0
connect,-53.0,no_rented_before,
mobile,469.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,-158.0,rented_before,420.0
mobile,329.0,no_rented_before,
mobile,60.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,-65.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,190.0,no_rented_before,
mobile,-6.0,no_rented_before,
connect,-72.0,no_rented_before,
mobile,1035.0,no_rented_before,
mobile,152.0,no_rented_before,
mobile,1055.0,no_rented_before,
connect,24.0,no_rented_before,
mobile,37.0,rented_before,720.0
mobile,-82.0,no_rented_before,
mobile,-663.0,no_rented_before,
mobile,-119.0,no_rented_before,
mobile,113.0,no_rented_before,
connect,8.0,no_rented_before,
mobile,-11.0,rented_before,60.0
mobile,20.0,no_rented_before,
mobile,-377.0,no_rented_before,
mobile,3.0,no_rented_before,
connect,-58.0,no_rented_before,
mobile,22.0,no_rented_before,
mobile,45.0,no_rented_before,
mobile,36.0,no_rented_before,
mobile,-48.0,no_rented_before,
connect,74.0,no_rented_before,
mobile,-8.0,no_rented_before,
mobile,-110.0,no_rented_before,
mobile,-21.0,no_rented_before,
mobile,-544.0,no_rented_before,
mobile,105.0,no_rented_before,
mobile,34.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,-145.0,no_rented_before,
mobile,-67.0,no_rented_before,
mobile,30.0,no_rented_before,
connect,-2.0,no_rented_before,
mobile,53.0,no_rented_before,
connect,-606.0,no_rented_before,
mobile,31.0,no_rented_before,
mobile,-123.0,no_rented_before,
connect,-284.0,no_rented_before,
mobile,-5.0,no_rented_before,
mobile,-92.0,no_rented_before,
mobile,-63.0,no_rented_before,
mobile,1034.0,no_rented_before,
mobile,93.0,no_rented_before,
mobile,-829.0,no_rented_before,
mobile,-27.0,no_rented_before,
mobile,-121.0,no_rented_before,
mobile,32.0,no_rented_before,
mobile,210.0,no_rented_before,
mobile,-49.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,107.0,no_rented_before,
mobile,-21.0,no_rented_before,
mobile,172.0,rented_before,570.0
mobile,82.0,no_rented_before,
mobile,22.0,no_rented_before,
mobile,136.0,no_rented_before,
mobile,74.0,no_rented_before,
connect,69.0,no_rented_before,
mobile,-129.0,no_rented_before,
connect,-43.0,no_rented_before,
connect,-14.0,no_rented_before,
mobile,1063.0,no_rented_before,
mobile,-2368.0,no_rented_before,
mobile,-67.0,no_rented_before,
mobile,14.0,no_rented_before,
connect,32.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,73.0,no_rented_before,
connect,-111.0,no_rented_before,
mobile,-10.0,no_rented_before,
mobile,22.0,no_rented_before,
mobile,2646.0,no_rented_before,
mobile,48.0,no_rented_before,
mobile,240.0,no_rented_before,
mobile,40.0,no_rented_before,
connect,68.0,rented_before,30.0
connect,33.0,rented_before,90.0
connect,47.0,no_rented_before,
mobile,58.0,no_rented_before,
mobile,76.0,no_rented_before,
mobile,-78.0,no_rented_before,
mobile,-236.0,no_rented_before,
mobile,60.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,-53.0,no_rented_before,
mobile,-87.0,no_rented_before,
mobile,122.0,no_rented_before,
mobile,-106.0,no_rented_before,
mobile,54.0,no_rented_before,
mobile,-30.0,no_rented_before,
mobile,-79.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,-38.0,no_rented_before,
mobile,81.0,no_rented_before,
mobile,47.0,no_rented_before,
mobile,-16.0,no_rented_before,
mobile,151.0,no_rented_before,
connect,23.0,rented_before,690.0
mobile,2302.0,no_rented_before,
mobile,-598.0,no_rented_before,
mobile,-19.0,no_rented_before,
mobile,38.0,no_rented_before,
mobile,70.0,no_rented_before,
mobile,-50.0,no_rented_before,
mobile,-25.0,no_rented_before,
mobile,242.0,no_rented_before,
mobile,94.0,no_rented_before,
mobile,-147.0,no_rented_before,
mobile,35.0,no_rented_before,
mobile,108.0,no_rented_before,
mobile,59.0,no_rented_before,
mobile,793.0,no_rented_before,
mobile,-42.0,no_rented_before,
mobile,38.0,no_rented_before,
mobile,-8.0,no_rented_before,
mobile,23.0,no_rented_before,
connect,151.0,no_rented_before,
connect,-10.0,rented_before,60.0
mobile,-35.0,rented_before,90.0
mobile,79.0,no_rented_before,
mobile,-93.0,no_rented_before,
mobile,10.0,no_rented_before,
mobile,-93.0,no_rented_before,
connect,-25.0,rented_before,330.0
connect,-21.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,35.0,no_rented_before,
connect,-12.0,rented_before,660.0
mobile,18.0,no_rented_before,
connect,-294.0,rented_before,450.0
connect,-28.0,no_rented_before,
mobile,77.0,no_rented_before,
connect,-123.0,rented_before,600.0
mobile,91.0,no_rented_before,
mobile,-8.0,no_rented_before,
mobile,-103.0,no_rented_before,
mobile,-54.0,no_rented_before,
mobile,352.0,no_rented_before,
mobile,295.0,no_rented_before,
connect,55.0,no_rented_before,
mobile,247.0,no_rented_before,
mobile,241.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,-36.0,no_rented_before,
mobile,144.0,no_rented_before,
mobile,10.0,no_rented_before,
connect,4.0,no_rented_before,
mobile,-834.0,no_rented_before,
mobile,124.0,rented_before,120.0
connect,1262.0,no_rented_before,
connect,115.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,11.0,rented_before,600.0
mobile,538.0,no_rented_before,
mobile,456.0,no_rented_before,
mobile,-74.0,no_rented_before,
mobile,-85.0,no_rented_before,
mobile,-150.0,no_rented_before,
mobile,32.0,no_rented_before,
connect,-584.0,no_rented_before,
connect,-73.0,rented_before,600.0
connect,189.0,no_rented_before,
mobile,-42.0,no_rented_before,
mobile,287.0,no_rented_before,
mobile,-83.0,no_rented_before,
mobile,23.0,no_rented_before,
mobile,247.0,no_rented_before,
mobile,-34.0,no_rented_before,
mobile,-90.0,no_rented_before,
mobile,-71.0,rented_before,240.0
mobile,22.0,no_rented_before,
connect,-154.0,no_rented_before,
connect,225.0,no_rented_before,
mobile,132.0,no_rented_before,
mobile,-56.0,no_rented_before,
mobile,20.0,no_rented_before,
connect,-77.0,no_rented_before,
mobile,-56.0,no_rented_before,
mobile,-137.0,no_rented_before,
mobile,62.0,no_rented_before,
mobile,44.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,83.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,-38.0,no_rented_before,
mobile,97.0,no_rented_before,
mobile,39.0,no_rented_before,
connect,180.0,no_rented_before,
mobile,-43.0,no_rented_before,
connect,-956.0,rented_before,0.0
mobile,-98.0,no_rented_before,
mobile,-38.0,no_rented_before,
mobile,-15.0,no_rented_before,
mobile,-259.0,no_rented_before,
mobile,283.0,no_rented_before,
connect,-8.0,no_rented_before,
connect,116.0,rented_before,570.0
connect,79.0,rented_before,0.0
mobile,12.0,no_rented_before,
mobile,-17.0,no_rented_before,
mobile,-926.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,8.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,-33.0,no_rented_before,
mobile,50.0,no_rented_before,
mobile,374.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,752.0,no_rented_before,
mobile,134.0,no_rented_before,
mobile,41.0,no_rented_before,
mobile,395.0,no_rented_before,
mobile,257.0,no_rented_before,
mobile,32.0,no_rented_before,
mobile,36.0,no_rented_before,
mobile,45.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,640.0,no_rented_before,
mobile,255.0,no_rented_before,
mobile,126.0,no_rented_before,
mobile,6.0,rented_before,0.0
mobile,-670.0,no_rented_before,
mobile,-542.0,no_rented_before,
mobile,-49.0,no_rented_before,
mobile,117.0,no_rented_before,
connect,-21.0,rented_before,720.0
mobile,404.0,no_rented_before,
mobile,0.0,no_rented_before,
mobile,27.0,no_rented_before,
connect,3.0,no_rented_before,
mobile,159.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,-34.0,no_rented_before,
connect,-122.0,no_rented_before,
mobile,99.0,no_rented_before,
mobile,-11.0,no_rented_before,
mobile,-104.0,no_rented_before,
connect,-10.0,no_rented_before,
connect,26.0,rented_before,60.0
mobile,103.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,35.0,no_rented_before,
mobile,268.0,no_rented_before,
mobile,70.0,rented_before,90.0
connect,42.0,rented_before,0.0
mobile,70.0,no_rented_before,
connect,-44.0,rented_before,360.0
mobile,60.0,no_rented_before,
mobile,12.0,no_rented_before,
mobile,-12.0,no_rented_before,
connect,441.0,no_rented_before,
mobile,-130.0,no_rented_before,
mobile,-74.0,no_rented_before,
connect,-37.0,rented_before,570.0
mobile,125.0,rented_before,480.0
mobile,-72.0,no_rented_before,
connect,-35.0,no_rented_before,
mobile,-10.0,no_rented_before,
mobile,45.0,no_rented_before,
mobile,22.0,no_rented_before,
mobile,-70.0,no_rented_before,
mobile,1003.0,rented_before,150.0
mobile,119.0,no_rented_before,
mobile,28.0,rented_before,180.0
connect,27.0,no_rented_before,
mobile,110.0,no_rented_before,
connect,-99.0,no_rented_before,
connect,-3.0,no_rented_before,
mobile,-114.0,no_rented_before,
mobile,372.0,no_rented_before,
mobile,-24.0,no_rented_before,
mobile,-15.0,no_rented_before,
mobile,39.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,94.0,no_rented_before,
mobile,-61.0,no_rented_before,
mobile,-3.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,-160.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,-73.0,no_rented_before,
mobile,76.0,no_rented_before,
connect,89.0,no_rented_before,
mobile,426.0,rented_before,420.0
mobile,2771.0,no_rented_before,
mobile,89.0,no_rented_before,
connect,-308.0,no_rented_before,
connect,26.0,rented_before,60.0
mobile,4.0,no_rented_before,
connect,-18.0,no_rented_before,
mobile,-28.0,no_rented_before,
mobile,-102.0,rented_before,540.0
mobile,-50.0,no_rented_before,
mobile,-1072.0,no_rented_before,
mobile,79.0,no_rented_before,
mobile,168.0,no_rented_before,
mobile,9.0,rented_before,300.0
mobile,1.0,no_rented_before,
mobile,42.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,80.0,no_rented_before,
mobile,-4.0,no_rented_before,
connect,92.0,no_rented_before,
mobile,761.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,17.0,rented_before,150.0
mobile,78.0,no_rented_before,
mobile,161.0,no_rented_before,
mobile,-101.0,no_rented_before,
mobile,13.0,no_rented_before,
mobile,-29.0,no_rented_before,
mobile,21.0,no_rented_before,
mobile,962.0,no_rented_before,
mobile,1.0,no_rented_before,
connect,41.0,no_rented_before,
mobile,-49.0,no_rented_before,
mobile,-92.0,no_rented_before,
mobile,296.0,no_rented_before,
mobile,1109.0,no_rented_before,
mobile,3.0,no_rented_before,
mobile,133.0,no_rented_before,
mobile,85.0,no_rented_before,
mobile,-35.0,no_rented_before,
mobile,26.0,no_rented_before,
connect,-60.0,no_rented_before,
mobile,78.0,no_rented_before,
mobile,10.0,no_rented_before,
mobile,833.0,no_rented_before,
mobile,-125.0,no_rented_before,
mobile,63.0,no_rented_before,
mobile,-56.0,rented_before,720.0
mobile,21.0,no_rented_before,
connect,66.0,no_rented_before,
mobile,203.0,rented_before,690.0
mobile,24.0,no_rented_before,
connect,-416.0,no_rented_before,
mobile,50.0,no_rented_before,
mobile,74.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,5.0,no_rented_before,
connect,-35.0,no_rented_before,
mobile,20.0,no_rented_before,
mobile,-27.0,no_rented_before,
mobile,31.0,no_rented_before,
mobile,116.0,rented_before,60.0
mobile,24.0,no_rented_before,
mobile,90.0,no_rented_before,
mobile,-121.0,rented_before,570.0
connect,-113.0,rented_before,690.0
mobile,-26.0,no_rented_before,
mobile,-54.0,no_rented_before,
connect,18.0,no_rented_before,
connect,26.0,no_rented_before,
